time,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water,number_concentration_of_clostridium_perfringens_in_sea_water,sea_water_quality_alert
2012-08-29T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-08-30T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-09-04T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-09-06T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2012-09-10T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2012-10-01T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-10-04T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-10-09T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2012-10-11T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2012-10-16T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-10-18T15:34:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-10-24T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-10-29T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2012-11-07T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-11-08T15:32:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2012-11-13T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,2,0
2012-11-15T15:34:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-11-19T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-11-20T15:30:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2012-11-29T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-12-03T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-12-06T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2012-12-12T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,8,0
2012-12-13T15:34:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,20,0
2012-12-17T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,1,20,0
2012-12-20T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2012-12-27T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2013-01-07T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-01-09T17:23:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2013-01-10T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-01-14T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,42,2,0
2013-01-17T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-01-22T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-01-24T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-01-29T15:52:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,53,1,0
2013-01-31T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-02-04T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-02-06T17:28:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",20,9,0
2013-02-07T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2013-02-12T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,4,0
2013-02-14T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2013-02-19T15:49:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-02-21T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-02-26T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-02-28T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-03-04T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,1,1,0
2013-03-07T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-03-12T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-03-14T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-03-18T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-01T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2013-04-04T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-08T15:51:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-10T17:15:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2013-04-11T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-15T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-18T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-23T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-25T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-04-29T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-02T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-07T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-09T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-13T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2013-05-16T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-21T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-23T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-28T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-05-30T15:31:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-03T15:53:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-06T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-12T15:51:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-13T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-18T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-19T17:27:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2013-06-20T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-06-24T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-01T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-02T15:31:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-08T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-11T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-15T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2013-07-17T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-07-22T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,2,0
2013-07-25T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-08-05T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-08-20T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-08-22T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,1,0
2013-09-03T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-09-09T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-09-10T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-10-07T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-10-10T15:34:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-10-14T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-10-17T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-10-22T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,16,0
2013-10-24T15:36:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,6,0
2013-10-28T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-11-05T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2013-11-07T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-11-12T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,3,0
2013-11-14T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,111,10,1
2013-11-18T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,2,0
2013-11-19T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-11-25T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-11-26T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-03T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-05T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-09T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-12T15:39:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-16T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2013-12-23T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,3,0
2013-12-30T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,478,12,1
2014-01-07T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,1
2014-01-09T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,1
2014-01-21T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-01-23T15:41:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,4,0
2014-01-28T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,5,0
2014-01-30T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,6,0
2014-02-03T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,1,0
2014-02-05T17:16:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2014-02-06T15:38:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2014-02-11T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-02-13T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-02-18T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-02-20T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,42,1,0
2014-02-25T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,150,1,1
2014-03-03T15:49:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,364,8,1
2014-03-06T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-03-11T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-03-13T15:40:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-03-17T15:49:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,3,0
2014-03-19T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2014-03-24T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,1
2014-03-27T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-04-16T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-01T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2014-05-07T15:45:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2014-05-08T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-12T15:54:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-15T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2014-05-21T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-22T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-28T15:44:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-05-29T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-06-02T15:50:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-06-03T15:42:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-06-12T15:48:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-06-30T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2014-07-02T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-07-16T15:51:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-07-17T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-07-21T15:54:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,137,5,1
2014-07-24T15:52:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-07-30T15:53:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-07-31T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-08-12T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,7,0
2014-08-13T15:52:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,53,9,0
2014-08-26T15:46:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-08-27T16:44:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,7,0
2014-08-28T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-09-02T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-09-04T15:51:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-09-30T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-10-01T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,1
2014-10-06T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,5,0
2014-10-09T15:52:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,106,0
2014-10-22T15:58:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2014-10-23T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2014-11-05T16:06:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-11-06T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,99,7,1
2014-11-12T16:03:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,99,2,0
2014-11-13T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2014-11-17T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,4,0
2014-11-20T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-11-25T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,560,2,1
2014-12-01T16:12:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-12-04T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,75,2,0
2014-12-09T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,1,1
2014-12-15T16:03:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2014-12-18T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,1
2014-12-22T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,1
2015-01-05T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,31,4,0
2015-01-08T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,150,2,1
2015-01-13T16:03:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-01-15T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-01-21T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-01-22T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,406,23,1
2015-01-28T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-01-29T16:01:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-02T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-02-05T15:58:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-10T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-12T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-18T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-19T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-02-26T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-03-02T16:16:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,5,0
2015-03-16T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-03-23T16:15:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-03-24T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-04-01T15:43:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-04-06T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-04-08T17:00:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2015-04-09T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-04-15T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-04-16T15:54:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,2,0
2015-04-28T16:10:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,42,3,0
2015-04-30T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2015-05-04T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-05-07T15:54:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-05-12T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-05-14T16:08:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-05-21T15:47:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-05-27T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-05-28T15:53:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-06-03T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-04T15:58:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-08T16:01:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-09T15:54:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-06-16T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-18T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-22T16:03:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-25T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-06-29T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-01T15:52:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-08T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,6,0
2015-07-09T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2015-07-13T16:06:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-16T16:04:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-07-22T15:57:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-23T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-27T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-07-30T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2015-08-05T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-08-06T16:01:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-08-10T16:13:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-08-13T16:14:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,42,1,1
2015-08-17T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-08-19T16:01:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,124,1,1
2015-08-25T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-08-27T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,64,1,1
2015-08-31T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,64,1,0
2015-09-03T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,4,0
2015-09-10T16:14:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-09-16T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2015-09-21T16:03:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-09-24T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-09-30T15:56:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-10-01T16:02:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-10-05T16:10:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-10-08T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,3,0
2015-10-14T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-10-15T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,87,1,0
2015-10-19T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,1,0
2015-10-21T17:01:00Z,-156.4714,20.891136,655,"Kaa Shoreline, Paia",10,1,0
2015-10-22T15:55:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-10-28T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,364,19,1
2015-11-02T16:09:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-05T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-09T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-12T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-17T10:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-19T16:07:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-11-23T16:10:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,10,0
2015-12-02T16:26:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,885,4,1
2015-12-03T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-12-08T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-12-10T15:58:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-12-14T16:10:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-12-17T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0
2015-12-21T16:08:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2015-12-22T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0
2011-05-17T16:04:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),2.3,1,0
2011-09-14T15:50:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2012-04-25T15:55:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2012-08-14T16:00:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2012-12-05T16:03:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2013-02-20T16:00:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2013-10-30T16:00:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,1,0
2014-12-17T16:12:00Z,-156.46196,20.78085,702,Mai Ponia Oe Iau (Windsurfer),10,3,0
2011-05-17T15:58:00Z,-156.46169,20.780832,701,Kihei Landing,2.3,4,0
2011-09-14T15:44:00Z,-156.46169,20.780832,701,Kihei Landing,10,1,0
