time_UTC,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water_CFU/100-milliliters,number_concentration_of_clostridium_perfringens_in_sea_water_CFU/100-milliliters,sea_water_quality_alert,sea_water_temperature,sea_water_salinity_PSU,sea_water_turbidity_NTU,sea_water_ph_reported_on_total_scale,mass_concentration_of_oxygen_in_sea_water_mg/l,fractional_saturation_of_oxygen_in_sea_water
2011-10-10T18:00:00Z,-157.67279,21.285646,200,Sandy Beach Pt. No. 1,10,1,0,25.67,36.01,3.59,8.11,5.57,84.80
2011-10-10T18:00:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,4,0,25.40,35.11,3.78,8.04,5.72,86.30
2011-10-10T18:20:00Z,-157.66052,21.312021,216,Makapuu,10,1,0,25.84,35.95,1.03,8.15,5.71,87.20
2011-10-10T18:30:00Z,-159.58345,22.220638,835,Kee Beach,10,1,0,25.13,35.09,2.21,7.79,5.93,88.60
2011-10-10T18:41:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0,25.46,35.11,2.63,7.94,5.96,89.90
2011-10-10T18:45:00Z,-157.69342,21.33246,197,Waimanalo Beach,10,1,0,24.76,35.89,8.52,8.07,5.67,85.00
2011-10-10T18:56:00Z,-159.46861,21.879028,837,Koloa Landing,20,1,0,25.89,33.65,1.33,8.18,6.28,95.00
2011-10-10T18:56:00Z,-159.53128,22.217222,868,Lumahai Beach,20,6,0,22.31,0.33,1.21,8.46,6.81,78.80
2011-10-10T19:07:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,25.86,35.28,2.22,8.21,6.33,96.50
2011-10-10T19:14:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0,25.70,35.20,1.79,7.92,5.81,88.10
2011-10-10T19:15:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,26.34,31.69,1.07,8.06,5.82,87.50
2011-10-10T19:20:00Z,-159.43689,21.874722,841,Keoniloa Bay,10,1,0,25.90,35.28,1.57,8.20,5.80,88.40
2011-10-10T19:25:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,26.02,35.36,3.79,8.06,5.75,87.60
2011-10-10T19:32:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,10,8,0,26.10,31.97,12.90,8.05,5.92,88.80
2011-10-10T19:38:00Z,-159.49594,22.2135,839,End of Weke Road,20,14,0,24.70,4.59,3.40,7.91,6.08,75.50
2011-10-10T19:50:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,20,2,0,31.79,15.32,0.32,7.80,5.37,80.30
2011-10-10T19:50:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,26.69,32.30,1.40,8.05,5.87,89.10
2011-10-10T20:08:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,26.57,34.72,2.35,8.16,5.88,90.40
2011-10-10T20:08:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,25.57,35.04,0.38,8.32,7.11,107.40
2011-10-10T20:10:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,26.42,30.82,2.41,8.03,5.70,85.30
2011-10-10T20:28:00Z,-159.33472,22.04139,825,Lydgate Park,10,2,0,26.77,34.44,7.22,8.11,5.73,88.10
2011-10-10T21:00:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,26.31,31.54,3.24,8.06,5.06,75.80
2011-10-10T21:03:00Z,-159.31676,22.068777,824,Waipouli Beach Park,10,1,0,27.49,35.29,1.33,8.21,6.16,96.50
2011-10-10T21:13:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,31,1,0,25.50,30.48,0.88,8.36,6.80,99.80
2011-10-10T21:17:00Z,-159.30475,22.098557,813,Kealia Beach Park,10,1,0,26.76,35.40,1.37,8.17,5.62,87.00
2011-10-10T21:28:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,26.03,34.41,0.72,8.31,6.99,105.20
2011-10-10T21:30:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,27.11,31.36,2.19,8.25,8.70,132.30
2011-10-10T21:38:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,8,0,27.37,32.84,7.82,8.37,8.23,126.60
2011-10-10T22:08:00Z,-155.07474,19.72334,1138,Hilo Bay (Canoe Beach),10,2,0,25.98,22.73,7.15,8.10,6.36,90.00
2011-10-10T22:20:00Z,-155.82446,20.027512,1246,Pelekane,10,18,0,31.32,30.36,67.70,7.85,5.21,84.40
2011-10-10T22:21:00Z,-155.08612,19.726692,1107,Hilo Bay (Lighthouse),10,3,0,25.60,24.05,1.47,8.21,6.81,96.40
2011-10-10T22:34:00Z,-155.09084,19.755278,1110,Honolii Cove (Ocean),10,1,0,25.44,27.38,1.21,8.31,6.52,94.00
2011-10-11T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,23.91,29.90,4.12,7.89,6.60,94.20
2011-10-11T15:54:00Z,-156.43584,20.903078,677,Kanaha Beach,20,22,0,24.03,33.70,23.70,8.06,6.59,96.40
2011-10-11T16:15:00Z,-156.40334,20.91308,700,Spreckelsville Beach,31,5,0,24.36,34.90,5.44,8.09,6.63,98.50
2011-10-11T16:42:00Z,-156.50307,20.7964,687,Maalaea Condos,10,3,0,24.30,34.16,2.75,8.16,6.08,89.80
2011-10-11T17:15:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,25.49,34.67,3.36,8.22,6.55,98.70
2011-10-11T17:34:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,25.71,34.97,4.31,8.16,6.15,93.30
2011-10-11T18:10:00Z,-156.45778,20.747232,676,Kihei (South),10,1,0,25.76,33.42,11.10,8.18,5.17,78.00
2011-10-11T18:22:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,26.37,34.56,0.51,8.26,6.17,94.30
2011-10-11T18:32:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,25.63,35.27,3.89,8.01,5.79,87.70
2011-10-11T18:35:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,26.15,34.18,0.79,8.24,6.23,95.10
2011-10-11T18:48:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,26.20,35.00,1.68,8.24,6.05,92.90
2011-10-11T19:09:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,1,0,25.58,35.19,1.68,8.11,6.37,96.40
2011-10-11T19:10:00Z,-155.96158,19.5619,1213,Keauhou Bay,10,1,0,26.97,34.00,2.20,8.05,5.01,77.00
2011-10-11T19:45:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,20,1,0,26.53,34.57,2.65,8.10,5.90,90.50
2011-10-11T20:00:00Z,-155.99481,19.639668,1204,Kailua Pier Sta. A,10,2,0,24.67,24.44,2.39,8.14,5.07,70.40
2011-10-11T20:04:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,26.45,34.72,6.62,8.10,5.64,86.40
2011-10-11T20:20:00Z,-156.01613,19.647247,1226,Old Kona Airport,10,1,0,27.01,32.09,1.44,8.27,6.16,94.10
2011-10-11T21:00:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,2,0,26.03,34.62,6.30,8.16,5.88,89.40
2011-10-11T21:30:00Z,-156.04486,19.695583,1253,Pine Trees,10,1,0,28.05,33.10,2.31,8.35,7.14,111.30
2011-10-11T22:25:00Z,-156.04434,19.784544,1241,Kona Coast Beach Park,10,1,0,27.46,34.55,2.40,8.17,6.22,97.10
2011-10-11T22:50:00Z,-156.00667,19.810223,1252,Kua Bay,10,1,0,26.52,34.87,2.00,8.13,5.75,88.10
2011-10-12T16:07:00Z,-156.68648,20.955278,725,Honokowai,10,2,0,25.07,34.87,1.80,8.15,5.42,81.10
2011-10-12T16:22:00Z,-156.69244,20.941269,733,Kahekili/Airport 2,10,1,0,25.03,34.86,1.04,8.21,5.45,81.60
2011-10-12T16:37:00Z,-156.69278,20.936668,695,Airport (Kahekili) Beach,10,1,0,25.28,34.65,1.09,8.25,5.66,85.20
2011-10-12T16:56:00Z,-156.69395,20.929588,734,Black Rock,10,1,0,25.40,35.11,0.86,8.28,5.60,84.30
2011-10-12T19:15:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,26.09,31.47,1.55,8.10,5.51,85.10
2011-10-12T19:30:00Z,-154.84224,19.457514,1127,Pohoiki Isaac Hale-B. ramp,10,1,0,28.99,27.01,0.44,8.04,5.35,81.70
2011-10-12T19:45:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,10,1,0,32.76,16.14,0.29,7.65,4.99,76.40
2011-10-12T19:50:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,26.51,32.44,1.16,8.03,5.43,82.50
2011-10-12T20:05:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,20,1,0,25.89,30.21,2.08,8.05,6.02,88.70
2011-10-12T20:10:00Z,-154.81667,19.501682,1145,"Kapoho, Champagne Pond",20,1,0,29.13,9.58,0.25,7.99,5.91,81.70
2011-10-12T21:00:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,26.28,26.84,4.74,8.07,5.13,74.80
2011-10-12T21:17:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,20,6,0,25.81,32.84,1.71,8.30,6.95,104.10
2011-10-12T21:30:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,25.14,27.87,0.58,8.27,7.04,101.30
2011-10-12T21:30:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,27.69,29.85,2.91,8.24,7.77,118.10
2011-10-12T21:38:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,3,0,26.97,28.66,1.54,8.32,8.28,123.90
2011-10-12T21:50:00Z,-155.82501,20.013636,1247,Waiulaula,10,1,0,27.91,34.58,1.62,8.07,6.02,94.70
2011-10-12T22:01:00Z,-155.07474,19.72334,1138,Hilo Bay (Canoe Beach),10,1,0,25.97,27.54,2.86,8.15,6.17,89.90
2011-10-12T22:24:00Z,-155.09084,19.755278,1110,Honolii Cove (Ocean),10,1,0,25.65,29.17,0.89,8.34,6.33,92.70
2011-10-13T15:35:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,2,0,23.78,30.11,7.10,7.91,6.58,93.50
2011-10-13T15:53:00Z,-156.43584,20.903078,677,Kanaha Beach,10,3,0,24.17,34.37,23.70,8.05,5.87,86.50
2011-10-13T16:16:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,2,0,24.63,35.06,3.32,8.10,6.18,92.30
2011-10-13T16:41:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,24.77,34.55,4.56,8.20,5.76,85.80
2011-10-13T17:16:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,25.60,34.82,2.53,8.23,5.85,88.40
2011-10-13T17:33:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,25.84,35.06,1.78,8.19,5.66,86.10
2011-10-13T18:11:00Z,-156.45778,20.747232,676,Kihei (South),10,1,0,24.88,33.01,15.10,8.16,4.99,73.50
2011-10-13T18:24:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,25.73,34.75,0.90,8.26,5.62,85.00
2011-10-13T18:35:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,25.76,34.83,1.10,8.25,5.67,86.10
2011-10-13T18:50:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,25.90,35.06,0.69,8.26,5.51,83.90
2011-10-13T18:54:00Z,-155.01585,19.733637,1121,Leleiwi Beach Park,20,2,0,21.14,13.22,0.42,8.09,7.57,92.40
2011-10-13T19:05:00Z,-155.04224,19.736406,1130,Puhi Bay #3,10,1,0,25.69,33.49,0.70,8.31,7.23,108.60
2011-10-13T19:13:00Z,-155.0464,19.731407,1129,Puhi Bay #2,10,1,0,22.47,24.16,0.63,8.19,6.52,88.60
2011-10-13T19:22:00Z,-155.06253,19.724726,1102,Exit of Ice Pond,10,1,0,21.24,8.99,0.34,7.66,6.67,79.60
2011-10-13T19:31:00Z,-155.06778,19.728617,1101,Coconut Island,10,1,0,24.89,26.72,0.86,8.15,6.48,92.20
2011-10-13T20:00:00Z,-155.1187,19.882833,1117,Kolekole Gulch (Ocean),10,1,0,25.54,34.45,0.67,8.27,6.32,95.40
2011-10-13T20:18:00Z,-155.1287,19.89986,1146,Hakalau County Park,10,1,0,25.38,33.33,0.77,8.30,6.37,95.00
2011-10-13T20:50:00Z,-155.24014,19.992056,1120,Laupahoehoe Point (Boat Ramp),10,1,0,25.42,34.22,0.70,8.29,6.87,103.10
2011-10-17T15:37:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,23.94,31.57,14.30,7.89,6.65,95.50
2011-10-17T15:53:00Z,-156.43584,20.903078,677,Kanaha Beach,10,5,0,24.04,34.44,29.00,8.06,6.38,94.10
2011-10-17T16:26:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,2,0,24.50,35.13,7.43,8.12,6.23,92.50
2011-10-17T16:54:00Z,-156.50307,20.7964,687,Maalaea Condos,10,4,0,24.45,34.76,4.39,8.16,6.44,95.50
2011-10-17T17:28:00Z,-156.68916,20.910017,693,Hanakaoo,10,3,0,25.38,35.11,2.37,8.20,6.36,95.80
2011-10-17T17:46:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,25.72,35.27,2.66,8.16,6.06,92.40
2011-10-17T17:54:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,3,0,25.24,35.39,4.52,8.04,5.94,89.10
2011-10-17T18:23:00Z,-156.45778,20.747232,676,Kihei (South),20,1,0,24.54,33.58,9.58,8.19,5.36,79.20
2011-10-17T18:35:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,25.60,35.19,1.59,8.24,6.08,92.20
2011-10-17T18:41:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,20,2,0,25.68,35.27,2.16,8.05,5.95,90.50
2011-10-17T18:47:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,25.74,35.20,1.21,8.23,6.12,93.10
2011-10-17T19:04:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,25.69,35.27,0.53,8.25,5.79,88.10
2011-10-17T19:10:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,26.55,34.28,1.18,8.09,6.38,97.70
2011-10-17T19:21:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,26.00,34.77,4.58,8.08,5.80,88.20
2011-10-17T19:30:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,31,1,0,33.08,15.88,0.25,7.57,5.06,7.77
2011-10-17T19:42:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,26.19,35.15,6.53,8.09,5.81,88.90
2011-10-17T19:45:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,27.28,34.24,0.83,8.03,5.38,83.30
2011-10-17T20:00:00Z,-154.81667,19.501682,1145,"Kapoho, Champagne Pond",111,1,1,28.60,12.55,0.22,7.96,5.81,81.20
2011-10-17T20:00:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,9,0,27.19,33.42,2.39,8.02,5.68,87.50
2011-10-17T20:36:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,2,0,25.91,34.91,3.39,8.08,5.74,87.60
2011-10-17T20:50:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,26.64,29.37,3.26,8.06,4.25,62.50
2011-10-17T21:13:00Z,-155.01361,19.735289,1139,Richardson Ocean Center (Hilo side),324,1,1,24.66,29.72,0.84,8.27,6.97,100.50
2011-10-17T21:15:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,2,0,25.13,31.27,1.63,8.29,6.63,96.70
2011-10-17T21:28:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,25.20,32.37,1.24,8.25,6.64,98.20
2011-10-17T21:30:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,27.77,28.40,1.55,8.19,6.43,96.70
2011-10-17T21:37:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,1,0,26.25,34.04,2.37,8.27,7.20,109.70
2011-10-17T21:50:00Z,-155.07474,19.72334,1138,Hilo Bay (Canoe Beach),42,10,0,25.61,27.46,16.10,8.12,6.27,90.60
2011-10-17T22:00:00Z,-155.82623,19.991207,1200,Hapuna Beach,10,1,0,28.02,32.80,1.54,8.04,5.81,90.40
2011-10-17T22:06:00Z,-155.09084,19.755278,1110,Honolii Cove (Ocean),31,10,0,24.47,25.14,3.21,8.31,6.84,95.60
2011-10-18T20:00:00Z,-155.86047,19.955917,1249,Holoholokai Beach Park,10,1,0,26.91,31.35,1.06,8.07,6.93,104.80
2011-10-18T20:10:00Z,-155.86111,19.952723,1250,Pauoa Bay,10,1,0,27.66,26.60,1.73,8.13,4.73,70.80
2011-10-18T21:20:00Z,-155.83176,19.974144,1221,Puako Boat Ramp,150,1,1,27.73,32.93,1.37,8.00,5.94,92.20
2011-10-18T21:40:00Z,-155.8251,20.00361,1243,Mauna Kea Beach South End,10,1,0,28.09,34.28,1.28,8.06,5.79,90.90
2011-10-18T22:10:00Z,-155.8228,20.024029,1225,Spencer Beach Park,10,1,0,28.06,29.07,1.11,8.03,6.20,94.30
2011-10-18T22:30:00Z,-155.82979,20.031464,1238,Kawaihae LST Landing,10,1,0,27.79,31.05,1.40,8.06,6.27,98.40
2011-10-19T15:56:00Z,-156.44391,20.691132,686,Ulua Beach,10,1,0,24.62,34.84,1.62,8.03,6.14,91.50
2011-10-19T16:09:00Z,-156.4436,20.676407,705,Polo Beach,10,1,0,24.98,35.16,0.84,8.12,6.32,94.50
2011-10-19T16:19:00Z,-156.44278,20.669458,715,Palauea,10,4,0,25.01,35.08,0.93,8.17,6.21,93.40
2011-10-19T16:27:00Z,-156.44167,20.663343,716,Poolenalena,10,1,0,24.63,35.14,0.68,8.21,6.61,98.70
2011-10-19T16:38:00Z,-156.44084,20.653893,717,Makena Landing,10,1,0,24.77,34.92,2.38,8.18,6.43,96.10
2011-10-19T16:46:00Z,-156.44223,20.648058,718,Maluaka,10,1,0,24.74,34.40,3.69,8.19,6.27,93.10
2011-10-19T16:57:00Z,-156.44728,20.639778,719,Oneuli,10,1,0,24.63,34.99,3.01,8.08,5.62,84.00
2011-10-19T17:14:00Z,-156.45175,20.634306,720,Puu Olai (Small Beach),10,1,0,24.49,35.28,0.66,8.18,6.31,94.10
2011-10-19T17:30:00Z,-156.44585,20.630568,661,Makena Beach Shoreline,10,1,0,25.06,35.24,0.43,8.23,6.33,95.10
2011-10-19T18:08:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,3,0,24.75,35.07,5.03,8.03,0.00,0.00
2011-10-19T18:30:00Z,-159.58345,22.220638,835,Kee Beach,10,1,0,25.77,35.32,1.20,7.89,6.60,98.20
2011-10-19T18:50:00Z,-159.46861,21.879028,837,Koloa Landing,53,1,0,25.83,33.80,1.29,8.09,0.00,0.00
2011-10-19T19:03:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,2,0,25.60,35.19,2.82,8.09,0.00,0.00
2011-10-19T19:04:00Z,-159.56683,22.220583,803,Haena Beach,10,1,0,25.67,35.36,1.47,8.02,6.47,99.40
2011-10-19T19:10:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,26.24,34.48,0.69,8.08,6.51,99.30
2011-10-19T19:17:00Z,-159.43689,21.874722,841,Keoniloa Bay,10,1,0,25.95,35.36,2.18,8.15,0.00,0.00
2011-10-19T19:20:00Z,-159.53128,22.217222,868,Lumahai Beach,10,2,0,20.85,0.34,1.11,8.41,8.34,94.00
2011-10-19T19:25:00Z,-154.84224,19.457514,1127,Pohoiki Isaac Hale-B. ramp,10,3,0,27.07,31.36,0.45,8.18,6.61,100.40
2011-10-19T19:35:00Z,-155.97212,19.594566,1215,Magic Sands,10,1,0,26.70,34.95,0.71,8.10,6.02,92.90
2011-10-19T19:38:00Z,-159.50441,22.203222,833,Waioli Beach Park,10,1,0,25.85,35.21,1.73,7.71,6.47,98.70
2011-10-19T19:40:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,10,1,0,33.64,13.61,0.35,7.55,4.98,76.10
2011-10-19T19:53:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,25.80,34.98,3.57,8.10,6.60,99.50
2011-10-19T19:55:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,26.03,34.92,0.39,8.22,6.71,102.20
2011-10-19T19:58:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,26.03,34.47,3.31,8.11,0.00,0.00
2011-10-19T20:03:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,10,7,0,26.12,31.46,11.90,8.08,6.69,100.00
2011-10-19T20:10:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,27.18,34.84,0.87,8.05,5.43,84.50
2011-10-19T20:12:00Z,-159.49594,22.2135,839,End of Weke Road,64,15,0,23.33,4.21,3.31,8.25,7.22,87.50
2011-10-19T20:19:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,26.31,35.23,5.97,8.11,0.00,0.00
2011-10-19T20:20:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,3,0,26.69,33.62,1.09,8.04,6.03,92.30
2011-10-19T20:33:00Z,-159.31676,22.068777,824,Waipouli Beach Park,10,2,0,26.24,35.30,2.07,8.19,0.00,0.00
2011-10-19T20:50:00Z,-159.30475,22.098557,813,Kealia Beach Park,10,3,0,26.63,35.25,1.99,8.16,0.00,0.00
2011-10-19T20:57:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,1,0,25.15,30.54,0.81,8.28,6.65,97.20
2011-10-19T21:08:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,25.62,32.98,0.57,8.23,6.47,96.80
2011-10-19T21:15:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,27.72,28.69,1.60,8.06,6.20,94.00
2011-10-19T21:17:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,3,0,26.22,31.46,1.32,8.24,7.31,109.30
2011-10-19T21:29:00Z,-155.07474,19.72334,1138,Hilo Bay (Canoe Beach),10,9,0,25.71,29.11,5.74,8.10,6.00,87.90
2011-10-19T21:43:00Z,-155.09084,19.755278,1110,Honolii Cove (Ocean),10,4,0,25.03,28.08,1.83,8.29,6.52,93.80
2011-10-19T22:00:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,27.63,30.36,1.88,8.24,6.21,94.20
2011-10-20T11:00:00Z,-155.83176,19.974144,1221,Puako Boat Ramp,20,25,0,28.01,33.76,1.66,8.06,5.83,91.40
2011-10-20T15:32:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,23.69,30.04,6.08,7.89,6.32,89.70
2011-10-20T15:49:00Z,-156.43584,20.903078,677,Kanaha Beach,10,2,0,23.93,34.07,16.90,8.01,5.89,86.10
2011-10-20T16:12:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,24.38,34.83,2.28,8.07,6.27,93.20
2011-10-20T16:38:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,24.27,34.53,3.41,8.12,6.04,89.00
2011-10-20T17:11:00Z,-156.68916,20.910017,693,Hanakaoo,10,2,0,25.41,35.03,3.92,8.20,6.45,97.40
2011-10-20T17:28:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,25.58,35.34,1.77,8.15,6.29,95.40
2011-10-20T18:06:00Z,-156.45778,20.747232,676,Kihei (South),150,1,1,24.59,33.44,7.42,8.18,5.10,75.30
2011-10-20T18:20:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,25.71,34.90,0.54,8.23,6.05,91.70
2011-10-20T18:32:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,25.74,35.05,1.57,8.21,5.99,91.00
2011-10-20T18:46:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,25.68,35.12,0.71,8.21,5.99,90.70
2011-10-20T20:58:00Z,-155.00992,19.734861,1147,Lehia County Park,10,1,0,24.55,29.06,0.52,8.28,7.22,103.80
2011-10-20T21:07:00Z,-155.01585,19.733637,1121,Leleiwi Beach Park,20,2,0,22.59,19.53,0.62,8.30,8.09,105.70
2011-10-20T21:17:00Z,-155.04224,19.736406,1130,Puhi Bay #3,10,1,0,26.03,33.81,1.18,8.26,6.75,102.00
2011-10-20T21:25:00Z,-155.0464,19.731407,1129,Puhi Bay #2,10,1,0,23.68,26.10,0.33,8.18,6.65,92.30
2011-10-20T21:32:00Z,-155.05156,19.732111,1148,Radio Bay,10,1,0,21.49,22.66,0.75,8.14,6.67,86.70
2011-10-20T21:41:00Z,-155.06253,19.724726,1102,Exit of Ice Pond,10,1,0,22.24,8.08,0.22,7.62,6.92,83.60
2011-10-20T21:49:00Z,-155.06778,19.728617,1101,Coconut Island,10,1,0,25.42,29.46,0.89,8.13,6.57,96.00
2011-10-20T22:02:00Z,-155.07114,19.725578,1106,Hilo Bay (Boat Landing),10,2,0,25.37,30.33,1.00,8.14,6.30,92.30
2011-10-24T16:16:00Z,-156.45778,20.747232,676,Kihei (South),10,1,0,25.68,34.23,7.44,8.01,4.42,66.70
2011-10-24T16:29:00Z,-156.45363,20.731112,679,Kalama Beach,10,2,0,25.46,34.81,9.51,8.08,5.81,88.30
2011-10-24T16:39:00Z,-156.44974,20.727503,703,Cove Park,10,4,0,25.23,34.21,2.47,8.15,5.62,84.20
2011-10-24T16:49:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,4,0,25.60,34.82,0.93,8.22,6.11,92.20
2011-10-24T19:00:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,20,3,0,32.50,15.73,0.37,7.66,5.38,81.70
2011-10-24T19:10:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,1,0,26.01,31.75,1.03,8.08,6.03,90.20
2011-10-24T19:16:00Z,-154.82,19.488077,1142,Vacationland,10,1,0,26.14,35.00,0.50,8.28,7.19,109.40
2011-10-24T19:40:00Z,-154.81667,19.501682,1145,"Kapoho, Champagne Pond",10,1,0,29.25,8.39,0.34,8.00,6.55,90.30
2011-10-24T19:45:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,26.40,33.83,0.67,8.03,5.70,87.20
2011-10-24T19:55:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,25.31,30.55,2.33,8.05,5.88,86.30
2011-10-24T20:47:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,3,0,25.43,32.74,1.39,8.27,6.73,100.00
2011-10-24T20:57:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,25.17,29.82,0.94,8.25,7.25,105.50
2011-10-24T21:00:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,27.61,30.65,7.18,8.07,6.11,93.70
2011-10-24T21:06:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,4,0,26.61,34.65,2.49,8.27,7.16,110.00
2011-10-24T21:16:00Z,-155.0464,19.731407,1129,Puhi Bay #2,10,1,0,24.21,27.83,0.60,8.22,6.80,96.10
2011-10-24T21:30:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,27.57,31.60,2.70,8.22,7.81,119.80
